CONSEJO NACIONAL ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
COORDINACIÓN NACIONAL TÉCNICA DE PROCESOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN NACIONAL DE REGISTRO ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECCIONES SECCIONALES Y CONSEJO DE PARTICIPACIÓN CIUDADANA Y CONTROL SOCIAL 2027,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRIBUTIVO DE RECINTOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
Corte: al 11 de agosto de 2026,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CODIGO PROVINCIA,NOMBRE PROVINCIA,CODIGO CANTON,NOMBRE CANTON,CODIGO PARROQUIA,NOMBRE PARROQUIA,CODIGO ZONA,NOMBRE ZONA,CODIGO RECINTO,NOMBRE RECINTO,CDA,DIRECCION RECINTO,TELEFONO,JUN FEM,JUN MAS,NUM JUNR,JUN INIF,JUN FINF,JUN INIM,JUN FINM,NUMERO ELECTORES,X,Y,long,lat,DIFICIL ACCESO,SIN CONECTIVIDAD
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,1,TAISHA,7999,UNIDAD EDUCATIVA TAISHA BLOQUE 2,NO,calle amazonas,0,3,4,7,5,7,4,7,2288,888304.3898,9736509.942,-77.50958333,-2.37941667,NO,NO
14,MORONA SANTIAGO,595,GUALAQUIZA,5425,GUALAQUIZA,2,TUCUMBAZA,2966,ESPACIO CUBIERTO TUCUMBATZA,NO,VIA A WAKAMBEIS,,1,1,2,1,1,1,1,58,771098,9639066,-78.56051982,-3.26247484,NO,SI
14,MORONA SANTIAGO,795,HUAMBOYA,875,CHIGUAZA,4,SAN JUAN BOSCO,2623,UNIDAD EDUCATIVA TUNTA,NO,SAN JUAN BOSCO,0,1,1,2,1,1,1,1,379,841204.8807,9777719.193,-77.93327778,-2.00813889,NO,NO
14,MORONA SANTIAGO,610,SUCUA,180,ASUNCION,3,SUNKANTS,2646,ESCUELA ACACHU,NO,s/n via a huacumi,1111111,1,1,2,1,1,1,1,132,802580.4703,9722483.534,-78.27922222,-2.50791667,NO,SI
14,MORONA SANTIAGO,797,TIWINTZA,6890,SANTIAGO,4,PEÑAS,6865,ESPACIO CUBIERTO PEÑAS,NO,VIA A KAPUTNA,99667671,1,1,2,1,1,1,1,148,841001.3392,9667034.728,-77.93277491,-3.00807691,NO,NO
14,MORONA SANTIAGO,925,SAN JUAN BOSCO,3920,SAN CARLOS DE LIMON,3,WAAPIS,8001,ESPACIO CUBIERTO DE WAAPIS,NO,PUENTE COLGANTE ENTRE TSUNTSUIM Y NAYAP,0,1,1,2,1,1,1,1,162,787371.19,9637534.36,-78.41414732,-3.27595011,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,16,UYUNTS,8025,ESCUELA GONZALO DIAZ DE PINEDA,NO,MACAS-PUYO,0,1,1,2,1,1,1,1,180,829637.6125,9757584.393,-78.03680556,-2.19025,NO,NO
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,17,NUMPAIM,7964,UECIB PADRE ANGEL ROUBY,NO,NUMPAIM,0,1,1,2,1,1,1,1,104,856079.31,9705599.67,-77.79824996,-2.65933332,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,18,DON BOSCO,7965,CASA COMUNAL DON BOSCO,NO,FRENTE AL ESTADIO,0,1,1,2,1,1,1,1,86,869952.15,9688173.25,-77.67321406,-2.81639302,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,19,CHAPIS,7982,CASA COMUNAL CHAPIS,NO,CHAPIS,0,1,1,2,1,1,1,1,49,844886.5,9685976.68,-77.89833333,-2.83686111,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,20,ANTUASH,7984,CASA COMUNAL ANTUASH,NO,ANTUASH,0,1,1,2,1,1,1,1,95,865920.57,9705517.9,-77.70985538,-2.65983798,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,15,LIBERTAD SUR,2790,ESCUELA SOR MARIA TRONCATI,NO,s/n,3058563,1,1,2,1,1,1,1,81,881674.6931,9689976.01,-77.56797222,-2.79980556,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,6,MUTINTS,8011,ESCUELA ETSA,NO,MUTINTS,0,1,1,2,1,1,1,1,196,838019,9758945,-77.96155822,-2.17780605,NO,NO
14,MORONA SANTIAGO,797,TIWINTZA,1295,SAN JOSE DE MORONA,7,RIO AMAZONAS,4007,EDUCACIÓN BÁSICA CHURAI RIO AMAZONAS,NO,Centro Poblado,111111111,1,1,2,1,1,1,1,90,848249.3115,9681938.368,-77.86802194,-2.87325927,SI,SI
14,MORONA SANTIAGO,795,HUAMBOYA,875,CHIGUAZA,6,COOP. 5 DE NOVIEMBRE,3027,CASA COMUNAL COOP. 5 DE NOVIEMBRE,NO,FRENTE AL ESTADIO,,1,1,2,1,1,1,1,116,835534.7733,9773742.522,-77.98412589,-2.04416184,NO,SI
14,MORONA SANTIAGO,605,SANTIAGO,1365,SAN FCO. DE CHINIMBIMI,2,PANIA,2712,ESCUELA RIO PANIA,NO,ENTRA DE PANIA,0,1,1,2,1,1,1,1,126,810045.2449,9702207.049,-78.21175,-2.691,NO,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,7,PANKINTS CUTUCU,8020,ESCUELA SANTA CECILIA,NO,PANKINTS CUTUCU,0,1,1,2,1,1,1,1,135,858296.1478,9711378.418,-77.77847222,-2.60708333,SI,SI
14,MORONA SANTIAGO,615,PALORA,3420,SANGAY,2,CHINIMPI,2727,ESCUELA 10 DE AGOSTO,NO,10 de agosto y klen tourner,0,1,1,2,1,1,1,1,309,840057.7768,9800723.292,-77.94394444,-1.80033333,NO,SI
14,MORONA SANTIAGO,605,SANTIAGO,2795,PATUCA,2,IPIAKIM,2644,CASA COMUNAL IPIAKIM,NO,VIA TIWINTZA,0,1,1,2,1,1,1,1,117,806919.0001,9682977,-78.23943857,-2.86483723,NO,SI
14,MORONA SANTIAGO,925,SAN JUAN BOSCO,6445,SAN JUAN BOSCO,2,CALAGLAS,2650,CASA COMUNAL KALAGLAS,NO,MANUEL MEJIA Y MANUEL MORALES,0,1,1,2,1,1,1,1,136,771472,9643115,-78.55724434,-3.22586875,NO,SI
14,MORONA SANTIAGO,610,SUCUA,1635,HUAMBI,2,CENTRO SHUAR KUMPAS,2666,ESCUELA EUDOFILO ALVAREZ,NO,CALLE PRINCIPAL CUMPAS,1111111,1,1,2,1,1,1,1,325,817199.0914,9715932.078,-78.14775,-2.56683333,NO,NO
14,MORONA SANTIAGO,611,LOGROÑO,4300,YAUPI,4,SANTIAGO TUKUP,3322,CECIB RIO YAUPI,NO,centro -VIA PRINCIPAL,0,1,1,2,1,1,1,1,102,844066.6037,9680038.228,-77.90555556,-2.89052778,NO,SI
14,MORONA SANTIAGO,611,LOGROÑO,525,SHIMPIS,2,COMUNA GRANDE,2744,ESCUELA 5 DE SEPTIEMBRE,NO,VIA PRINCIPAL COMUNA GRANDE,0,1,1,2,1,1,1,1,504,815317.7614,9712211.182,-78.16457828,-2.6004931,NO,NO
14,MORONA SANTIAGO,797,TIWINTZA,1295,SAN JOSE DE MORONA,5,PANINTS,3405,ESCUELA PANINTS,NO,via a san jose de morona comunidad la libertad,1111111,1,1,2,1,1,1,1,250,879324.5633,9690127.438,-77.58908333,-2.7985,SI,SI
14,MORONA SANTIAGO,925,SAN JUAN BOSCO,6445,SAN JUAN BOSCO,1,SAN JUAN BOSCO,1051,UNIDAD EDUCATIVA FISCOMISIONAL PROF. POLIVIO SAQUICELA,SI,BENJAMIN MALDONADO Y ROSA AURELIA MALDONADO,0,3,3,6,1,3,1,3,1768,774343,9655212,-78.53168601,-3.11646637,NO,NO
14,MORONA SANTIAGO,797,TIWINTZA,1295,SAN JOSE DE MORONA,4,PUERTO MORONA,3403,ESCUELA FISCAL PUERTO MORONA,NO,via mendes morona,73058601,1,1,2,1,1,1,1,220,862355.597,9676001.369,-77.74113889,-2.92652778,NO,SI
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,4,SHINKIATAM,4011,UNIDAD EDUCATIVA AYUMPU,NO,VIA A TUTINENTZA,96094299,1,1,2,1,1,1,1,246,894094.8273,9727503.286,-77.45738889,-2.46061111,NO,SI
14,MORONA SANTIAGO,611,LOGROÑO,4300,YAUPI,3,TUMPAIM,3317,ESCUELA SAN JUAN BOSCO,NO,s/n,0,1,1,2,1,1,1,1,111,843899.6696,9699133.657,-77.90750895,-2.71802702,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,5,UUNT SUANTS,7933,ESPACIO CUBIERTO DE UUNT SUANTS,NO,UUNT SUANTS,0,1,1,2,1,1,1,1,94,837626.6607,9749720.419,-77.96491151,-2.26115177,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,5,KUSUIMI,3366,UECIB RIO KUSUIM,NO,s/n,111111111,1,1,2,1,1,1,1,81,869478.2479,9698146.009,-77.67772222,-2.72633333,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,21,COMUNIDAD DE SANTA ANA,7993,UNIDAD EDUCATIVA ANGEL NOGUERA VILLARREAL,NO,VIA 18 DE FEBRERO,0,1,1,2,1,1,1,1,325,822833.9055,9745274.969,-78.09769282,-2.30159207,NO,NO
14,MORONA SANTIAGO,795,HUAMBOYA,875,CHIGUAZA,8,CENTRO SHUAR KAYAMENTSA,5448,MINI ESPACIO CUBIERTO DE KAYAMENTSA,NO,CENTRO POBLADO,0,1,1,2,1,1,1,1,112,858201.8413,9781951.657,-77.78074283,-1.96961234,SI,SI
14,MORONA SANTIAGO,926,TAISHA,595,HUASAGA /WAMPUIK,5,PAKINTS,5450,ESPACIO CUBIERTO PAKINTS,NO,S/N,73110813,1,1,2,1,1,1,1,61,914464.9354,9742774.078,-77.27490341,-2.32224631,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,16,NAYANTS,5449,ESPACIO CUBIERTO NAYANTS,NO,SIN DIRECCIÓN,73058740,1,1,2,1,1,1,1,112,890672.4273,9682791.914,-77.48696982,-2.86443696,SI,SI
14,MORONA SANTIAGO,615,PALORA,3420,SANGAY,3,PAQUISHA,6886,CECIB DE EDUCACIÓN BÁSICA 25 DE JUNIO,NO,VIA REDONDEL PAQUISHA SANGAY,0,1,1,2,1,1,1,1,286,838569,9803156,-77.95734744,-1.77837782,NO,SI
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,7,SASAIMI,3396,CECIB YANKUAM,NO,s/n,1111111,1,1,2,1,1,1,1,104,908089.9501,9749611.341,-77.33227778,-2.26066667,SI,SI
14,MORONA SANTIAGO,610,SUCUA,6110,SUCUA,1,SUCUA,1217,UNIDAD EDUCATIVA FISCOMISIONAL RIO UPANO,SI,8 DE DICIEMBRE Y SOR MARIA TRONCATI,2740165,6,4,10,13,18,13,16,3280,814664.895,9728075.846,-78.17075503,-2.4571527,NO,NO
14,MORONA SANTIAGO,610,SUCUA,6110,SUCUA,1,SUCUA,1113,UNIDAD EDUCATIVA SUCUA,NO,"AV. ORIENTAL, EFREN ZUÑIGA Y LUIS SANGURIMA",72740182,4,4,8,1,4,1,4,2800,814927.127,9728524.875,-78.16840771,-2.45309024,NO,NO
14,MORONA SANTIAGO,610,SUCUA,6110,SUCUA,1,SUCUA,6320,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL MERCEDES NAVARRETE,SI,CARLOS OLSON Y SOR MARIA TRONCATTI,0,8,8,16,5,12,5,12,5600,814681.9375,9728184.188,-78.17060399,-2.45617339,NO,NO
14,MORONA SANTIAGO,610,SUCUA,6110,SUCUA,2,SAN PABLO,2658,CECIB DE EDUCACIÓN BÁSICA LUIS NAJAR,NO,Via Sucua - San Luis - SEVILLA,0,1,1,2,1,1,1,1,62,820877,9730492,-78.114994,-2.43520119,NO,NO
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,11,CHIARENTSA,5451,CASA COMUNAL CHIARENTSA,NO,AVENIDA A LA COMUNIDAD MASHIANT,0,1,1,2,1,1,1,1,113,899397.7829,9739438.622,-77.41006416,-2.35271549,SI,SI
14,MORONA SANTIAGO,926,TAISHA,595,HUASAGA /WAMPUIK,6,COMUNIDAD ACHUAR SHUIN MAMUS,5452,CASA COMUNAL ACHUAR SHUIN MAMUS,NO,AVENIDA DE LA COMUNIDAD IPIAK,71030031,1,1,2,1,1,1,1,85,940641.9668,9726821.771,-77.03958416,-2.46557938,SI,SI
14,MORONA SANTIAGO,926,TAISHA,4575,PUMPUENTSA,8,COMUNIDAD ACHUAR SETUCH,5453,CECIB DE EDUCACION BASICA ANTUNISH,NO,JUNTO A LA PISTA,0,1,1,2,1,1,1,1,63,913318.5586,9690547.141,-77.28383333,-2.79377778,SI,SI
14,MORONA SANTIAGO,926,TAISHA,4575,PUMPUENTSA,9,COMUNIDAD ACHUAR KUPIT,5432,CECIB YAMPITS,NO,CENTRO POBLADO,0,1,1,2,1,1,1,1,72,919746.5553,9706945.851,-77.22658333,-2.64555556,SI,SI
14,MORONA SANTIAGO,797,TIWINTZA,6890,SANTIAGO,3,COMUNIDAD MAYAIK,5447,ESPACIO CUBIERTO MAYAIK,NO,CENTRO COMUNAL,72623107,1,1,2,1,1,1,1,146,833932.9019,9661407.606,-77.99615394,-3.05909311,SI,SI
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,6,SHAINKIAM,3395,CECIB SANTA ISABEL,NO,s/n,1111111,1,1,2,1,1,1,1,104,867758.9594,9708545.94,-77.69341667,-2.63244444,SI,SI
14,MORONA SANTIAGO,926,TAISHA,2285,MACUMA,7,CENTRO SHUAR KANKAIM NORTE,3399,UNIDAD EDUCATIVA ECUADOR AMAZONICA,NO,S/N,111111111,1,1,2,1,1,1,1,479,871636.199,9744926.082,-77.65941667,-2.30377778,NO,SI
14,MORONA SANTIAGO,595,GUALAQUIZA,350,BOMBOIZA,3,AYANTAS,3162,ESCUELA RÍO ZAMORA,NO,s/n,0,1,1,2,1,1,1,1,111,779707.5465,9615785.813,-78.48255556,-3.47269444,SI,SI
14,MORONA SANTIAGO,595,GUALAQUIZA,350,BOMBOIZA,4,CHUMPIAS,3314,CENTRO DE ACOPIO CHUMPIAS,NO,CHUMPIAS,,1,1,2,1,1,1,1,370,771813,9609890,-78.55342606,-3.52617213,NO,SI
14,MORONA SANTIAGO,795,HUAMBOYA,6390,HUAMBOYA,2,NAMAKIM,2711,COLISEO DE NAMAKIM,NO,via pablo sexto,,1,1,2,1,1,1,1,291,842856.9299,9791881.855,-77.91867593,-1.88016475,NO,SI
14,MORONA SANTIAGO,600,LIMON INDANZA,3760,SANTA SUSANA DE CHIVIAZA,2,LA ESPERANZA,3155,ESCUELA 24 DE JULIO,NO,CENTRO DE COMUNIDAD,0,1,1,2,1,1,1,1,59,806772.3132,9668449.008,-78.24043514,-2.99612285,SI,SI
14,MORONA SANTIAGO,600,LIMON INDANZA,3320,SAN ANTONIO,2,YANGUZA,2612,ESCUELA JUAN SMITH,NO,SN,3961400,1,1,2,1,1,1,1,223,791357.8082,9663677.185,-78.37889244,-3.03959052,NO,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,4,KAPANTINENTSA,3364,CECIB DE EDUCACIÓN BÁSICA ANTONIO WAMPUTSRIK,NO,junto a la pista,1111111,1,1,2,1,1,1,1,97,891658.1467,9703352.447,-77.47866667,-2.67875,NO,SI
14,MORONA SANTIAGO,926,TAISHA,4575,PUMPUENTSA,7,JUYUKAMENTSA,2791,CECIB PABLO JUWAU,NO,PISTA DE ATERRIZAJE,111111111,1,1,2,1,1,1,1,88,917907.8064,9698677.373,-77.24286111,-2.72025,SI,SI
14,MORONA SANTIAGO,796,PABLO SEXTO,6870,PABLO SEXTO,2,LA OCTAVA,2713,ESCUELA DE EDUCACION BASICA 25 DE DICIEMBRE,NO,OCTAVA,0,1,1,2,1,1,1,1,123,826826.719,9790006.694,-78.06258386,-1.89735712,NO,NO
14,MORONA SANTIAGO,615,PALORA,715,CUMANDA,2,OTO AROSEMENA 1,2675,CASA ADMINISTRATIVA OTTO AROSEMENA 1,NO,Via cumanda palora,0,1,1,2,1,1,1,1,105,828298,9821831,-78.04982288,-1.60979693,NO,NO
14,MORONA SANTIAGO,600,LIMON INDANZA,3320,SAN ANTONIO,5,WARINTZA,3159,UNIDAD EDUCATIVA CORDILLERA DEL CONDOR,NO,WARINTZA,72742247,1,1,2,1,1,1,1,348,804756.9442,9649470.898,-78.25811111,-3.16766667,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,8,MIAZAL,7955,CASA COMUNAL MIAZAL,NO,Comunidad Miazal,0,1,1,2,1,1,1,1,77,856076.6897,9709382.143,-77.79836111,-2.62516667,SI,SI
14,MORONA SANTIAGO,797,TIWINTZA,1295,SAN JOSE DE MORONA,3,CENTRO CHAU,3402,CASAS COMUNAL CHAU,NO,s/n,1111111,1,1,2,1,1,1,1,136,859014.2185,9687429.68,-77.77144796,-2.82338744,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,2,SAN LUIS DE ININKIS,8027,ESPACIO CUBIERTO DE SAN LUIS DE ININKIS,NO,SAN LUIS DE ININKIS,0,1,1,2,1,1,1,1,552,820141.5279,9735527.72,-78.12169675,-2.38971433,NO,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,4,SANTA ROSA,7990,UNIDAD EDUCATIVA FRANCISCO DE ORELLANA,NO,PADRE ANGEL BACALATTE,0,1,1,2,1,1,1,1,425,825770.38,9756983.27,-78.0715278,-2.19575003,NO,SI
14,MORONA SANTIAGO,595,GUALAQUIZA,350,BOMBOIZA,2,TINK,3323,ESPACIO CUBIERTO DON BOSCO,NO,TINK,,1,1,2,1,1,1,1,149,782416,9631414,-78.45856505,-3.33138085,NO,SI
14,MORONA SANTIAGO,595,GUALAQUIZA,5425,GUALAQUIZA,3,PROVEEDURIA,2947,ESCUELA MIGUEL DE SANTIAGO,NO,PROVEEDURA Y JAIME MEJIA,,1,1,2,1,1,1,1,83,779452.215,9622921.054,-78.48502128,-3.40821076,NO,SI
14,MORONA SANTIAGO,595,GUALAQUIZA,350,BOMBOIZA,5,MONTERREY,3316,ESCUELA FISCAL JUAN JOSÉ ÁVILA,NO,ENTRADA GUISME - MONTERREY,,1,1,2,1,1,1,1,92,758828.8937,9606856.829,-78.67016002,-3.55389136,NO,SI
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,2,LA LIBERTAD,2734,ESCUELA DE EDUCACION BASICA GENERAL PROAÑO,NO,via pumpuentsa,73110896,1,1,2,1,1,1,1,72,901581.432,9731596.451,-77.39027778,-2.42347222,NO,SI
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,3,PIMPINTS,2762,UNIDAD EDUCATIVA NUNKUI,NO,junto al aeropuerto,3111450,1,1,2,1,1,1,1,273,893086.1288,9748113.551,-77.46691667,-2.27452778,NO,SI
14,MORONA SANTIAGO,926,TAISHA,2285,MACUMA,2,YUWINTS,3371,UNIDAD EDUCATIVA RIO NAPO,NO,s/n,1111111,1,1,2,1,1,1,1,148,880944.1981,9760157.126,-77.57616667,-2.16602778,SI,SI
14,MORONA SANTIAGO,926,TAISHA,2285,MACUMA,3,MAMAYAK,3389,CECIB RIO PASTAZA,NO,s/n,111111111,1,1,2,1,1,1,1,161,866844.3437,9774541.397,-77.70302176,-2.03639003,SI,SI
14,MORONA SANTIAGO,926,TAISHA,4575,PUMPUENTSA,2,WAZAKENTZA,3390,UNIDAD EDUCATIVA FISCOMISIONAL ACHUAR,NO,vicario p.,1111111,1,1,2,1,1,1,1,170,923177.339,9717908.543,-77.19608333,-2.5465,SI,SI
14,MORONA SANTIAGO,926,TAISHA,4575,PUMPUENTSA,3,MASHUMARENTZA,3392,CECIB RUMIÑAHUI,NO,s/n,111111111,1,1,2,1,1,1,1,85,920345.8502,9694684.927,-77.22086111,-2.75622222,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,2,TUKUP,3347,CASA ADMINISTRATIVA TUKUP,NO,s/n,73101555,1,1,2,1,1,1,1,292,891512.9469,9691398.014,-77.47965562,-2.78670137,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,3,YAMANUNKA,2732,UNIDAD EDUCATIVA KANUS,NO,VIA PUERTO NUNKUI,3111383,1,1,2,1,1,1,1,298,897226.7116,9708294.229,-77.42879393,-2.63398288,NO,SI
14,MORONA SANTIAGO,611,LOGROÑO,4300,YAUPI,2,YAAP,3311,ESCUELA CUMANDA,NO,CALLE ALBINO PUENCHIR,0,1,1,2,1,1,1,1,213,829478.5061,9689395.703,-78.0368527,-2.80633552,SI,SI
14,MORONA SANTIAGO,795,HUAMBOYA,875,CHIGUAZA,2,SAN PABLO,2747,UNIDAD EDUCATIVA INTERCULTURAL BILINGUE TOBÍAS CELESTINO ZANIMBA GAVILANEZ,NO,VIA PRINCIPAL MACAS - PUYO KM 35,0,1,1,2,1,1,1,1,321,838520.0967,9774624.936,-77.95733333,-2.03613889,NO,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,10,SAN JOSE DE KUSUIM,7967,CASA COMUNAL KUSUIM,NO,SAN JOSE DE KUSUIM,0,1,1,2,1,1,1,1,51,870995.6151,9693360.309,-77.66397375,-2.76951829,SI,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,9,SHUAR KURINUNKA,7945,ESCUELA SAN MIGUEL KURINUNKA,NO,SHUAR KURINUNKA,0,1,1,2,1,1,1,1,95,863504.14,9720544.34,-77.73190718,-2.52417249,SI,SI
14,MORONA SANTIAGO,595,GUALAQUIZA,350,BOMBOIZA,6,SHUAR SAKANAS,2936,ESCUELA DE EDUCACIÓN BÁSICA MILTON PATIÑO,NO,Via Kayawas,3058903,1,1,2,1,1,1,1,161,760015,9617190,-78.65972172,-3.46045883,NO,SI
14,MORONA SANTIAGO,795,HUAMBOYA,875,CHIGUAZA,5,SHUAR TUNA CHIWIAS-MARIA AUXILIADORA,2730,ESPACIO CUBIERTO SHUAR TUNA CHIWIAS-MARIA AUXILIADORA,NO,MARIA AUXILIADORA,0,1,1,2,1,1,1,1,327,833985.5997,9782124.838,-77.99817559,-1.96845634,NO,SI
14,MORONA SANTIAGO,927,SEVILLA DON BOSCO,7540,SEVILLA DON BOSCO,3,UUNT WICHIM,8006,ESCUELA FISCAL CARLOS ZABALA RIVADENEIRA,NO,ENTRADA DE WICHIM,0,1,1,2,1,1,1,1,184,833059,9761365,-78.00614527,-2.15603168,NO,NO
14,MORONA SANTIAGO,795,HUAMBOYA,6390,HUAMBOYA,3,SHUAR PANKINTS,2738,ESCUELA UKUKUI,NO,VIA ARUTAM MIRADO,0,1,1,2,1,1,1,1,212,843793.2658,9785536.647,-77.91016667,-1.93747222,NO,SI
14,MORONA SANTIAGO,600,LIMON INDANZA,3320,SAN ANTONIO,4,LA VICTORIA,2632,ESCUELA RIO BLANCO,NO,SN,23961400,1,1,2,1,1,1,1,57,793899.5212,9660475.176,-78.35597222,-3.06847222,NO,SI
14,MORONA SANTIAGO,600,LIMON INDANZA,3320,SAN ANTONIO,3,YUNGUMAS,3157,ESCUELA CUARENTA Y UNO,NO,centro,3961400,1,1,2,1,1,1,1,99,806210.3991,9664200.494,-78.24538924,-3.0345275,SI,SI
14,MORONA SANTIAGO,926,TAISHA,595,HUASAGA /WAMPUIK,2,KAIPTASH,3346,UNIDAD EDUCATIVA KAMIJIU,NO,kaiptash,1111111,1,1,2,1,1,1,1,186,931112.433,9707704.757,-77.12458333,-2.63838889,SI,SI
14,MORONA SANTIAGO,926,TAISHA,4575,PUMPUENTSA,4,ACHUAR SAAPAPENTSA,3391,CECIB KAASAP,NO,s/n,1111111,1,1,2,1,1,1,1,221,904217.4199,9686769.904,-77.36544444,-2.82813889,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,6,SHUAR KASHAI,3363,CECIB ANTONIO CHUMAP,NO,junto a la pista,1111111,1,1,2,1,1,1,1,77,885019.7516,9701184.343,-77.53822222,-2.6985,SI,SI
14,MORONA SANTIAGO,926,TAISHA,1205,TUTINENTZA,7,SHIRAMENTSA,3365,CECIB DON BOSCO,NO,junto a la pista,1111111,1,1,2,1,1,1,1,248,882868.6369,9695312.338,-77.55738889,-2.75158333,SI,SI
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,5,TINTIUKENTSA,2746,CECIB SUKU,NO,taisha- nunkui,73111026,1,1,2,1,1,1,1,99,901262.83,9721175.19,-77.39288359,-2.51757453,NO,SI
14,MORONA SANTIAGO,797,TIWINTZA,1295,SAN JOSE DE MORONA,6,KAANK GRANDE,3407,ESCUELA SHAIM,NO,junto al patio,1111111,1,1,2,1,1,1,1,81,846910.17,9684295.392,-77.88011111,-2.852,SI,SI
14,MORONA SANTIAGO,610,SUCUA,6110,SUCUA,4,CENTRO SHUAR YUKUTAIS,8294,UNIDAD EDUCATIVA NUNKUI,NO,VIA A SUCUA,,1,1,2,1,1,1,1,177,818326.76,9722262.02,-78.13774444,-2.50961464,NO,NO
14,MORONA SANTIAGO,615,PALORA,155,ARAPICOS,0,,2726,ESCUELA DE EDUCACION BASICA ISABEL DE GODIN,NO,ARAPICOS,0,1,1,2,1,1,1,1,682,839570.2614,9794227.268,-77.94822222,-1.85902778,NO,SI
14,MORONA SANTIAGO,615,PALORA,715,CUMANDA,1,CUMANDA,2707,ESCUELA CALICUCHIMA,NO,12 DE FEBRERO Y ELOY ALFARO,0,1,1,2,1,1,1,1,379,818644.9145,9838468.902,-78.13669444,-1.45958333,NO,NO
14,MORONA SANTIAGO,615,PALORA,1685,16 DE AGOSTO,0,,2740,ESCUELA DE EDUCACIÓN BÁSICA RIO PALORA,NO,VIA TUNAIMI Y VIA SAN RAMON,33031372,2,2,4,1,2,1,2,1129,843340.1052,9806687.606,-77.9145645,-1.74640161,NO,SI
14,MORONA SANTIAGO,615,PALORA,3420,SANGAY,1,SANGAY,2681,UNIDAD EDUCATIVA FRAY SEBASTIAN ROSERO,NO,AV. CRUZ VELIN MADERO,0,2,2,4,1,2,1,2,1023,835796.9567,9802224.651,-77.98222222,-1.78683333,NO,SI
14,MORONA SANTIAGO,615,PALORA,5760,PALORA,0,,424,ESCUELA DE EDUCACION BASICA SANGAY,NO,CARLOS ALZAMORA E ING. HUGO CASTILLO,312439,2,2,4,1,2,1,2,1400,837743.047,9811631.83,-77.96488564,-1.70181563,NO,NO
14,MORONA SANTIAGO,615,PALORA,5760,PALORA,0,,6054,UNIDAD EDUCATIVA PALORA,SI,AV. CUMANDA,2312157,4,4,8,3,6,3,6,2868,837941.0244,9810701.861,-77.96309501,-1.71021456,NO,NO
14,MORONA SANTIAGO,795,HUAMBOYA,875,CHIGUAZA,1,CHIGUAZA,2709,ESCUELA 29 DE JUNIO,SI,VIA PURISIMA,0,2,2,4,1,2,1,2,1400,835560.3132,9773712.251,-77.98389603,-2.0444349,NO,NO
